SENSOR 6 0.693362594106 -0.627792913945
ODOMETRY -1 -1 -1
SENSOR 6 0.694791528515 -0.63732735626
ODOMETRY -1 -1 -1
SENSOR 6 0.687746709211 -0.656991560774
ODOMETRY -1 -1 -1
SENSOR 6 0.689624876546 -0.656364098091
ODOMETRY -1 -1 -1
SENSOR 6 0.687981209567 -0.67535945301
ODOMETRY -1 -1 -1
SENSOR 6 0.687879605934 -0.694281883495
ODOMETRY -1 -1 -1
SENSOR 6 0.677985084752 -0.695131881913
ODOMETRY -1 -1 -1
SENSOR 6 0.679109666559 -0.713960745605
ODOMETRY -1 -1 -1
SENSOR 6 0.682647568378 -0.732420813119
ODOMETRY -1 -1 -1
SENSOR 6 0.679564785219 -0.732529866985
ODOMETRY -1 -1 -1
SENSOR 6 0.67043086622 -0.75217272434
ODOMETRY -1 -1 -1
SENSOR 6 0.670784198937 -0.771191947205
ODOMETRY -1 -1 -1
SENSOR 6 0.670861733826 -0.770944790331
ODOMETRY -1 -1 -1
SENSOR 6 0.669244152684 -0.789899732297
ODOMETRY -1 -1 -1
SENSOR 6 0.661635383807 -0.809048938945
ODOMETRY -1 -1 -1
SENSOR 6 0.657717490224 -0.809628437407
ODOMETRY -1 -1 -1
SENSOR 6 0.665242358221 -0.827564273102
ODOMETRY -1 -1 -1
SENSOR 6 0.659610362465 -0.847041239217
ODOMETRY -1 -1 -1
SENSOR 6 0.659256803618 -0.856681948949
ODOMETRY -1 -1 -1
SENSOR 6 0.655952547318 -0.866181117593
ODOMETRY -1 -1 -1
SENSOR 6 0.647373787296 -0.885815097526
ODOMETRY -1 -1 -1
SENSOR 6 0.65114393653 -0.894465851752
ODOMETRY -1 -1 -1
SENSOR 6 0.657816967975 -0.903141511097
ODOMETRY -1 -1 -1
SENSOR 6 0.643264583456 -0.923671416101
ODOMETRY -1 -1 -1
SENSOR 6 0.651270633993 -0.932204786468
ODOMETRY -1 -1 -1
SENSOR 6 0.646138208293 -0.951384322356
ODOMETRY -1 -1 -1
SENSOR 6 0.639900842663 -0.961259598286
ODOMETRY -1 -1 -1
SENSOR 6 0.631478068291 -0.98107692048
ODOMETRY -1 -1 -1
SENSOR 6 0.634843642679 -0.98966930491
ODOMETRY -1 -1 -1
SENSOR 6 0.638102917927 -0.99867853161
ODOMETRY -1 -1 -1
SENSOR 6 0.634321369557 -1.01780898939
ODOMETRY -1 -1 -1
SENSOR 6 0.631669092502 -1.02727502422
ODOMETRY -1 -1 -1
SENSOR 6 0.636818863539 -1.04508575922
ODOMETRY -1 -1 -1
SENSOR 6 0.623858685287 -1.05633934347
ODOMETRY -1 -1 -1
SENSOR 6 0.621800123396 -1.07526299232
ODOMETRY -1 -1 -1
SENSOR 6 0.628432132788 -1.08310436724
ODOMETRY -1 -1 -1
SENSOR 6 0.628002601637 -1.10210334178
ODOMETRY -1 -1 -1
SENSOR 6 0.628207647315 -1.12039440707
ODOMETRY -1 -1 -1
SENSOR 6 0.623180600209 -1.12992440386
ODOMETRY -1 -1 -1
SENSOR 6 0.62482722185 -1.14868918017
ODOMETRY -1 -1 -1
SENSOR 6 0.623156484267 -1.15735489941
ODOMETRY -1 -1 -1
SENSOR 6 0.622008662647 -1.17640172247
ODOMETRY -1 -1 -1
SENSOR 6 0.618824985776 -1.19524939644
ODOMETRY -1 -1 -1
SENSOR 6 0.621255097814 -1.20374761082
ODOMETRY -1 -1 -1
SENSOR 6 0.617314162426 -1.21297003321
ODOMETRY -1 -1 -1
SENSOR 6 0.612442556392 -1.23270285565
ODOMETRY -1 -1 -1
SENSOR 6 0.61430952525 -1.25088861927
ODOMETRY -1 -1 -1
SENSOR 6 0.611736356231 -1.26007841985
ODOMETRY -1 -1 -1
SENSOR 6 0.618899710049 -1.26755392999
ODOMETRY -1 -1 -1
SENSOR 6 0.615519770655 -1.28690171349
ODOMETRY -1 -1 -1
SENSOR 6 0.610322976078 -1.30593962711
ODOMETRY -1 -1 -1
SENSOR 6 0.618181024675 -1.32288174205
ODOMETRY -1 -1 -1
SENSOR 6 0.610953817828 -1.33268791262
ODOMETRY -1 -1 -1
SENSOR 6 0.603552264005 -1.34303221967
ODOMETRY -1 -1 -1
SENSOR 6 0.610305019881 -1.36025522047
ODOMETRY -1 -1 -1
SENSOR 6 0.611195360431 -1.37827346151
ODOMETRY -1 -1 -1
SENSOR 6 0.606989384799 -1.39737532914
ODOMETRY -1 -1 -1
SENSOR 6 0.610827488592 -1.39574814168
ODOMETRY -1 -1 -1
SENSOR 6 0.605895407427 -1.41490698733
ODOMETRY -1 -1 -1
SENSOR 6 0.610225057081 -1.43212429807
ODOMETRY -1 -1 -1
SENSOR 6 0.606207626417 -1.45115346801
ODOMETRY -1 -1 -1
SENSOR 6 0.605663015331 -1.46901143814
ODOMETRY -1 -1 -1
SENSOR 6 0.607530961329 -1.46844264966
ODOMETRY -1 -1 -1
SENSOR 6 0.599424741534 -1.48725924456
ODOMETRY -1 -1 -1
SENSOR 6 0.602253326183 -1.50477105708
ODOMETRY -1 -1 -1
SENSOR 6 0.601091138528 -1.52340699279
ODOMETRY -1 -1 -1
SENSOR 6 0.611462651301 -1.53969119999
ODOMETRY -1 -1 -1
SENSOR 6 0.604796278168 -1.55815396408
ODOMETRY -1 -1 -1
SENSOR 6 0.607394645141 -1.55734895548
ODOMETRY -1 -1 -1
SENSOR 6 0.599025386187 -1.57696455718
ODOMETRY -1 -1 -1
SENSOR 6 0.606144178949 -1.59330037553
ODOMETRY -1 -1 -1
SENSOR 6 0.615147749536 -1.60904166561
ODOMETRY -1 -1 -1
SENSOR 6 0.610881869449 -1.61820870799
ODOMETRY -1 -1 -1
SENSOR 6 0.609673408741 -1.62757289499
ODOMETRY -1 -1 -1
SENSOR 6 0.600680224924 -1.64692794913
ODOMETRY -1 -1 -1
SENSOR 6 0.60733211018 -1.6630569531
ODOMETRY -1 -1 -1
SENSOR 6 0.601916829675 -1.68231698328
ODOMETRY -1 -1 -1
SENSOR 6 0.613805393879 -1.6973146859
ODOMETRY -1 -1 -1
SENSOR 6 0.608713385848 -1.7063176251
ODOMETRY -1 -1 -1
SENSOR 6 0.608440159511 -1.71548598495
ODOMETRY -1 -1 -1
SENSOR 6 0.613054277315 -1.73224897052
ODOMETRY -1 -1 -1
SENSOR 6 0.604284248587 -1.75100793425
ODOMETRY -1 -1 -1
SENSOR 6 0.611512508383 -1.76754465512
ODOMETRY -1 -1 -1
SENSOR 6 0.609297283905 -1.78464624478
ODOMETRY -1 -1 -1
SENSOR 6 0.614257203807 -1.79256796153
ODOMETRY -1 -1 -1
SENSOR 6 0.607578589436 -1.80228561293
ODOMETRY -1 -1 -1
SENSOR 6 0.606784361836 -1.8196030742
ODOMETRY -1 -1 -1
SENSOR 6 0.614367885824 -1.83585399931
ODOMETRY -1 -1 -1
SENSOR 6 0.614594470604 -1.85262032879
ODOMETRY -1 -1 -1
SENSOR 6 0.624311133433 -1.86853058205
ODOMETRY -1 -1 -1
SENSOR 6 0.619658086418 -1.87773629757
ODOMETRY -1 -1 -1
SENSOR 6 0.618329492787 -1.88640009471
ODOMETRY -1 -1 -1
SENSOR 6 0.621305944357 -1.90266905497
ODOMETRY -1 -1 -1
SENSOR 6 0.611864838274 -1.92162881307
ODOMETRY -1 -1 -1
SENSOR 6 0.613334439864 -1.93877917186
ODOMETRY -1 -1 -1
SENSOR 6 0.619307837392 -1.94597160612
ODOMETRY -1 -1 -1
SENSOR 6 0.614532915619 -1.95488693801
ODOMETRY -1 -1 -1
SENSOR 6 0.616001761094 -1.97199750026
ODOMETRY -1 -1 -1
SENSOR 6 0.618768257516 -1.98889714262
ODOMETRY -1 -1 -1
SENSOR 6 0.621274888443 -2.00498682106
ODOMETRY -1 -1 -1
SENSOR 6 0.628140640295 -2.0211145944
ODOMETRY -1 -1 -1
SENSOR 6 0.63155826048 -2.02902806459
ODOMETRY -1 -1 -1
SENSOR 6 0.634601146718 -2.03675022095
ODOMETRY -1 -1 -1
SENSOR 6 0.624038515991 -2.05506584279
ODOMETRY -1 -1 -1
SENSOR 6 0.635769185252 -2.07061614564
ODOMETRY -1 -1 -1
SENSOR 6 0.627484961019 -2.08873588172
ODOMETRY -1 -1 -1
SENSOR 6 0.641753709258 -2.09455324471
ODOMETRY -1 -1 -1
SENSOR 6 0.636959761365 -2.10367495241
ODOMETRY -1 -1 -1
SENSOR 6 0.646494345881 -2.10233186201
ODOMETRY -1 -1 -1
SENSOR 6 0.640995115755 -2.10274958806
ODOMETRY -1 -1 -1
SENSOR 6 0.635690308265 -2.12097071727
ODOMETRY -1 -1 -1
SENSOR 6 0.64030043493 -2.11980266745
ODOMETRY -1 -1 -1
SENSOR 6 0.641463091187 -2.11920053683
ODOMETRY -1 -1 -1
SENSOR 6 0.640287568358 -2.11955449666
ODOMETRY -1 -1 -1
SENSOR 6 0.646300687193 -2.13635302955
ODOMETRY -1 -1 -1
SENSOR 6 0.646846912797 -2.13590716393
ODOMETRY -1 -1 -1
SENSOR 6 0.645370354408 -2.13588745039
ODOMETRY -1 -1 -1
SENSOR 6 0.647801069298 -2.15239634497
ODOMETRY -1 -1 -1
SENSOR 6 0.645197644768 -2.15240738733
ODOMETRY -1 -1 -1
SENSOR 6 0.654972326649 -2.1514741193
ODOMETRY -1 -1 -1
SENSOR 6 0.653497804251 -2.1599235362
ODOMETRY -1 -1 -1
SENSOR 6 0.664889946819 -2.16673811203
ODOMETRY -1 -1 -1
SENSOR 6 0.664200692213 -2.1670860974
ODOMETRY -1 -1 -1
SENSOR 6 0.671667630741 -2.16594052291
ODOMETRY -1 -1 -1
SENSOR 6 0.670464973121 -2.18320325159
ODOMETRY -1 -1 -1
SENSOR 6 0.67465023347 -2.18194893231
ODOMETRY -1 -1 -1
SENSOR 6 0.668501526705 -2.18277978748
ODOMETRY -1 -1 -1
SENSOR 6 0.679511053024 -2.18968072432
ODOMETRY -1 -1 -1
SENSOR 6 0.675128020774 -2.19897023455
ODOMETRY -1 -1 -1
SENSOR 6 0.681110015433 -2.19803436173
ODOMETRY -1 -1 -1
SENSOR 6 0.676113334006 -2.20680223372
ODOMETRY -1 -1 -1
SENSOR 6 0.687907982499 -2.21437916771
ODOMETRY -1 -1 -1
SENSOR 6 0.686224907644 -2.21416514453
ODOMETRY -1 -1 -1
SENSOR 6 0.692812134098 -2.21340646263
ODOMETRY -1 -1 -1
SENSOR 6 0.693553751426 -2.2216796958
ODOMETRY -1 -1 -1
SENSOR 6 0.700994364393 -2.22921015504
ODOMETRY -1 -1 -1
SENSOR 6 0.697051712293 -2.22924878963
ODOMETRY -1 -1 -1
SENSOR 6 0.6925873673 -2.23812498297
ODOMETRY -1 -1 -1
SENSOR 6 0.702222284462 -2.24559710915
ODOMETRY -1 -1 -1
SENSOR 6 0.704442780596 -2.24530432309
ODOMETRY -1 -1 -1
SENSOR 6 0.710703921917 -2.25290215795
ODOMETRY -1 -1 -1
SENSOR 6 0.711091463065 -2.25310142203
ODOMETRY -1 -1 -1
SENSOR 6 0.705401245506 -2.26168854032
ODOMETRY -1 -1 -1
SENSOR 6 0.712379944778 -2.26095124186
ODOMETRY -1 -1 -1
SENSOR 6 0.717226755966 -2.26898191661
ODOMETRY -1 -1 -1
SENSOR 6 0.713934340448 -2.26916773319
ODOMETRY -1 -1 -1
SENSOR 6 0.724756774105 -2.27665868539
ODOMETRY -1 -1 -1
SENSOR 6 0.726940132286 -2.28440921339
ODOMETRY -1 -1 -1
SENSOR 6 0.73016324315 -2.28411240302
ODOMETRY -1 -1 -1
SENSOR 6 0.72734597415 -2.29311190594
ODOMETRY -1 -1 -1
SENSOR 6 0.73654083105 -2.30024296392
ODOMETRY -1 -1 -1
SENSOR 6 0.735256417104 -2.30050295453
ODOMETRY -1 -1 -1
SENSOR 6 0.736020214098 -2.29979983626
ODOMETRY -1 -1 -1
SENSOR 4 0.748169192817 0.652405250463
SENSOR 6 0.753592561883 -2.3071924918
ODOMETRY -1 -1 -1
SENSOR 4 0.738891285551 0.643636113127
SENSOR 6 0.754371635421 -2.31520320028
ODOMETRY -1 -1 -1
SENSOR 4 0.735648932877 0.653475730569
SENSOR 6 0.752770990516 -2.31526087614
ODOMETRY -1 -1 -1
SENSOR 4 0.73281763432 0.653318251728
SENSOR 6 0.764425444173 -2.32260941917
ODOMETRY -1 -1 -1
SENSOR 4 0.734906362083 0.662721145562
SENSOR 6 0.762033774324 -2.33106755366
ODOMETRY -1 -1 -1
SENSOR 4 0.734532205976 0.662733414867
SENSOR 6 0.767586710372 -2.33054660397
ODOMETRY -1 -1 -1
SENSOR 4 0.724732316203 0.663333251796
SENSOR 6 0.767403095215 -2.33043846707
ODOMETRY -1 -1 -1
SENSOR 4 0.731782773836 0.672272005858
SENSOR 6 0.768942123838 -2.34727861502
ODOMETRY -1 -1 -1
SENSOR 4 0.72614887782 0.67247773493
SENSOR 6 0.771014583961 -2.34653054288
ODOMETRY -1 -1 -1
SENSOR 4 0.716240519039 0.672914071961
SENSOR 6 0.771915034726 -2.34661619135
ODOMETRY -1 -1 -1
SENSOR 4 0.70684022472 0.683551169031
SENSOR 6 0.779471413526 -2.36309830374
ODOMETRY -1 -1 -1
SENSOR 4 0.702837146888 0.692990313323
SENSOR 6 0.781471853524 -2.36276731323
ODOMETRY -1 -1 -1
SENSOR 4 0.706967187193 0.692908439387
SENSOR 6 0.787243572845 -2.36209044854
ODOMETRY -1 -1 -1
SENSOR 4 0.70714543537 0.692737300996
SENSOR 6 0.77980498739 -2.37077136791
ODOMETRY -1 -1 -1
SENSOR 4 0.701874023179 0.69258790339
SENSOR 6 0.793096529585 -2.3780506424
ODOMETRY -1 -1 -1
SENSOR 4 0.694770418302 0.713047081631
SENSOR 6 0.800110549329 -2.37774001588
ODOMETRY -1 -1 -1
SENSOR 4 0.692123980407 0.713205064545
SENSOR 6 0.805791964477 -2.3771466152
ODOMETRY -1 -1 -1
SENSOR 4 0.684366047214 0.713152643372
SENSOR 6 0.808975544137 -2.38538189001
SENSOR 7 0.753189410612 -0.912724443717
ODOMETRY -1 -1 -1
SENSOR 4 0.680379477152 0.713791410515
SENSOR 6 0.806211475643 -2.39389408833
SENSOR 7 0.750058715571 -0.912911242189
ODOMETRY -1 -1 -1
SENSOR 4 0.679709297402 0.732973471327
SENSOR 6 0.812207771864 -2.39354526212
SENSOR 7 0.750368860752 -0.922049994132
ODOMETRY -1 -1 -1
SENSOR 4 0.668989465485 0.733606767078
SENSOR 6 0.81165991329 -2.39315682284
SENSOR 7 0.748451741798 -0.931764983599
ODOMETRY -1 -1 -1
SENSOR 4 0.670250236263 0.73356811373
SENSOR 6 0.820867733316 -2.40074022468
SENSOR 7 0.74697089991 -0.931696985918
ODOMETRY -1 -1 -1
SENSOR 4 0.662335429042 0.733955196917
SENSOR 6 0.821961070907 -2.4093229198
SENSOR 7 0.751496964697 -0.940580401602
ODOMETRY -1 -1 -1
SENSOR 4 0.670188584626 0.743151725906
SENSOR 6 0.825480510811 -2.41747435716
SENSOR 7 0.749448562967 -0.940713572666
ODOMETRY -1 -1 -1
SENSOR 4 0.659914609377 0.753203441766
SENSOR 6 0.828171755295 -2.41695420718
SENSOR 7 0.745705380137 -0.9501924133
ODOMETRY -1 -1 -1
SENSOR 4 0.650695509293 0.754172335319
SENSOR 6 0.840582417671 -2.41626015394
SENSOR 7 0.738579491862 -0.96020068926
ODOMETRY -1 -1 -1
SENSOR 4 0.64340257785 0.754680097865
SENSOR 6 0.837840290602 -2.42473008486
SENSOR 7 0.74017236774 -0.969533801705
ODOMETRY -1 -1 -1
SENSOR 4 0.649732108154 0.763525438443
SENSOR 6 0.841598588009 -2.43277242303
SENSOR 7 0.73032399288 -0.970097371968
ODOMETRY -1 -1 -1
SENSOR 4 0.639365160399 0.774175777007
SENSOR 6 0.83974219417 -2.43290009907
SENSOR 7 0.725498730327 -0.979831547389
ODOMETRY -1 -1 -1
SENSOR 4 0.633837221422 0.774649113422
SENSOR 7 0.728408694637 -0.988929706203
ODOMETRY -1 -1 -1
SENSOR 4 0.636021092098 0.783899334726
SENSOR 7 0.720097340033 -0.98976697707
ODOMETRY -1 -1 -1
SENSOR 4 0.630552007472 0.794374685107
SENSOR 7 0.71722232292 -0.999020958816
ODOMETRY -1 -1 -1
SENSOR 4 0.612734147059 0.795647293699
SENSOR 7 0.716577724638 -1.00829141786
ODOMETRY -1 -1 -1
SENSOR 4 0.612436583654 0.804606534188
SENSOR 7 0.711055182248 -1.00872529706
ODOMETRY -1 -1 -1
SENSOR 4 0.609960850778 0.8154066652
SENSOR 7 0.712802101721 -1.01790844568
ODOMETRY -1 -1 -1
SENSOR 4 0.613594456427 0.814766825568
SENSOR 7 0.701106793657 -1.02856082325
ODOMETRY -1 -1 -1
SENSOR 4 0.606337392174 0.824634685579
SENSOR 7 0.710606384299 -1.02749067369
ODOMETRY -1 -1 -1
SENSOR 4 0.598175869032 0.835219724961
SENSOR 7 0.705093577852 -1.04667215193
ODOMETRY -1 -1 -1
SENSOR 4 0.591462927151 0.845184007289
SENSOR 7 0.694394929181 -1.04745833336
ODOMETRY -1 -1 -1
SENSOR 4 0.590751607535 0.845654917329
SENSOR 7 0.69662819872 -1.04714769126
ODOMETRY -1 -1 -1
SENSOR 4 0.591186136916 0.844927145993
SENSOR 7 0.687882530672 -1.06691723105
ODOMETRY -1 -1 -1
SENSOR 4 0.583097326713 0.865844111333
SENSOR 7 0.684640619711 -1.0670794507
ODOMETRY -1 -1 -1
SENSOR 4 0.584508926773 0.865313300076
SENSOR 7 0.689766515459 -1.07563803349
ODOMETRY -1 -1 -1
SENSOR 4 0.577432133141 0.865851455118
SENSOR 7 0.678373934236 -1.08629719225
ODOMETRY -1 -1 -1
SENSOR 4 0.57790572298 0.885425949788
SENSOR 7 0.675240788402 -1.08632002907
ODOMETRY -1 -1 -1
SENSOR 4 0.573002139688 0.885584399038
SENSOR 7 0.677689819496 -1.10498275086
ODOMETRY -1 -1 -1
SENSOR 4 0.574632256865 0.89506007546
SENSOR 7 0.672716591803 -1.10534405296
ODOMETRY -1 -1 -1
SENSOR 4 0.565407400593 0.905659993496
SENSOR 7 0.676178853867 -1.11355259822
ODOMETRY -1 -1 -1
SENSOR 4 0.561276661081 0.906011381053
SENSOR 7 0.665956821195 -1.12455129468
ODOMETRY -1 -1 -1
SENSOR 4 0.559550192929 0.925464581073
SENSOR 7 0.661800697642 -1.12435011027
ODOMETRY -1 -1 -1
SENSOR 4 0.548499398861 0.927388629792
SENSOR 7 0.65820876885 -1.14422951784
ODOMETRY -1 -1 -1
SENSOR 4 0.548923282764 0.936270513099
SENSOR 7 0.665476284199 -1.14270946803
ODOMETRY -1 -1 -1
SENSOR 4 0.538035823508 0.947785715382
SENSOR 7 0.662903418167 -1.15213108607
ODOMETRY -1 -1 -1
SENSOR 4 0.545257542379 0.956496609651
SENSOR 7 0.659981746612 -1.1617291138
ODOMETRY -1 -1 -1
SENSOR 4 0.542317110413 0.965957274574
SENSOR 7 0.655843122017 -1.17189769026
ODOMETRY -1 -1 -1
SENSOR 4 0.536371332841 0.976015801716
SENSOR 7 0.648089442998 -1.1817221529
ODOMETRY -1 -1 -1
SENSOR 4 0.529866342436 0.977178816703
SENSOR 7 0.65225140635 -1.18134582419
ODOMETRY -1 -1 -1
SENSOR 4 0.524289968271 0.987919652173
SENSOR 7 0.648169050049 -1.19089753403
ODOMETRY -1 -1 -1
SENSOR 4 0.524522631039 0.99713376618
SENSOR 7 0.64394360643 -1.20045230392
ODOMETRY -1 -1 -1
SENSOR 4 0.517135744882 1.00777632253
SENSOR 7 0.64705579707 -1.20896743149
ODOMETRY -1 -1 -1
SENSOR 4 0.519815679247 1.01706513785
SENSOR 7 0.649768957909 -1.21777659991
ODOMETRY -1 -1 -1
SENSOR 4 0.517290856486 1.01750278027
SENSOR 7 0.636222968774 -1.22892071272
ODOMETRY -1 -1 -1
SENSOR 4 0.511063541692 1.03729555177
SENSOR 7 0.638574101602 -1.23822383482
ODOMETRY -1 -1 -1
SENSOR 4 0.509743320046 1.03734491028
SENSOR 7 0.635056998151 -1.24734266981
ODOMETRY -1 -1 -1
SENSOR 4 0.510898375562 1.05699813272
SENSOR 7 0.63422063596 -1.25652570188
ODOMETRY -1 -1 -1
SENSOR 4 0.505426459649 1.05686309162
SENSOR 7 0.627767585635 -1.26667049361
ODOMETRY -1 -1 -1
SENSOR 4 0.500517823253 1.07793555919
SENSOR 7 0.620471309675 -1.27732807194
ODOMETRY -1 -1 -1
SENSOR 4 0.498267895419 1.07744714031
SENSOR 7 0.631338950646 -1.28455828805
ODOMETRY -1 -1 -1
SENSOR 4 0.491210410498 1.09821964377
SENSOR 7 0.629154665679 -1.2841340605
ODOMETRY -1 -1 -1
SENSOR 4 0.494722363488 1.09684436674
SENSOR 7 0.622406077797 -1.30444996111
ODOMETRY -1 -1 -1
SENSOR 4 0.494453957271 1.11619829651
SENSOR 7 0.627468043102 -1.30317375832
ODOMETRY -1 -1 -1
SENSOR 4 0.487439532755 1.1173374917
SENSOR 7 0.622253204272 -1.32216547682
ODOMETRY -1 -1 -1
SENSOR 4 0.482153478764 1.13763824128
SENSOR 7 0.614953464989 -1.32316886508
ODOMETRY -1 -1 -1
SENSOR 4 0.484966690344 1.14596976814
SENSOR 7 0.62295057354 -1.34008695
ODOMETRY -1 -1 -1
SENSOR 4 0.479033161895 1.15687370099
SENSOR 7 0.623542097253 -1.34000315122
ODOMETRY -1 -1 -1
SENSOR 4 0.483047752712 1.16574464935
SENSOR 7 0.610193775911 -1.36029511844
ODOMETRY -1 -1 -1
SENSOR 4 0.47206566094 1.17723944634
SENSOR 7 0.616476894339 -1.35898335618
ODOMETRY -1 -1 -1
SENSOR 4 0.475741786944 1.1857804437
SENSOR 7 0.607803720833 -1.3785338527
ODOMETRY -1 -1 -1
SENSOR 4 0.466665470694 1.19789365345
SENSOR 7 0.615670084248 -1.37723183666
ODOMETRY -1 -1 -1
SENSOR 4 0.472318969554 1.20502158378
SENSOR 7 0.608450039609 -1.39655521092
ODOMETRY -1 -1 -1
SENSOR 4 0.457042997214 1.21896417724
