0.000351142228078 2.12691908527e-05 0.00013239320522
0.00121045006029 2.14514492243e-05 0.000133519398677
0.00221221218576 2.16592791029e-05 0.000134802364689
0.00320469285486 2.18715055082e-05 0.000136121399545
0.00421801069771 2.20827761838e-05 0.000137437900996
0.00523250253517 2.22714244653e-05 0.000138611691178
0.00623816152972 2.24622255741e-05 0.000139798168864
0.00723491593867 2.26518084287e-05 0.000140976639516
0.00825297336789 2.28449492157e-05 0.000142176811921
0.00925200670827 2.30329373889e-05 0.000143343383993
0.0102622663605 2.32222532775e-05 0.000144512268292
0.0112837829173 2.34123084707e-05 0.000145685540865
0.0122963240347 2.35990217084e-05 0.000146838184899
0.013299852 2.37822686167e-05 0.000147969426308
0.0143247871413 2.39670117818e-05 0.000149109935407
0.0153406924631 2.41475467491e-05 0.000150224470728
0.0163678758331 2.43272405119e-05 0.000151333818956
0.0173350534682 2.44935717324e-05 0.000152360678925
0.0186915922352 2.47116116439e-05 0.000153708147294
0.0205495710931 2.49980219314e-05 0.000155477772505
0.0225927259907 2.53077808621e-05 0.000157390152794
0.0246175162485 2.56091459041e-05 0.00015925074418
0.0266439801636 2.5908324406e-05 0.000161097866859
0.028651593082 2.62039973966e-05 0.000162923316507
0.0307006315221 2.65062029591e-05 0.000164788655624
0.0327284517974 2.68127603519e-05 0.000166681082687
0.0347748183315 2.71272616663e-05 0.000168625486734
0.0367785786378 2.74392356043e-05 0.000170555570791
0.0388001858031 2.77580994955e-05 0.000172529090318
0.0408393126772 2.80846313237e-05 0.000174550928112
0.0428553609438 2.84128919736e-05 0.000176584364206
0.0448482219853 2.87340989901e-05 0.000178575130893
0.0468578711533 2.90114016788e-05 0.000180294810223
0.0488428796589 2.92155416095e-05 0.000181559990532
0.0508500704191 2.90938115517e-05 0.000180807377977
0.0527037736635 3.3238386462e-05 0.000206398687344
0.0543764348425 3.79595014327e-05 0.000235544080912
0.0555151174849 3.86488049985e-05 0.000239800948255
0.0578760819003 3.99709634422e-05 0.000247971023479
0.0607725009556 4.10017716794e-05 0.000254344060965
0.0637517513692 4.17580911704e-05 0.000259025386383
0.0667275215364 4.24997381362e-05 0.000263617396234
0.0697003557188 4.32455139549e-05 0.000268236501508
0.0726716297319 4.40040847287e-05 0.000272934160116
0.0756440223646 4.47854344379e-05 0.000277771494412
0.0786183765576 4.5595019382e-05 0.000282782085447
0.0815951424764 4.64345119922e-05 0.000287976210425
0.084574633444 4.73028495306e-05 0.000293347302202
0.0875570643797 4.81972283965e-05 0.000298875065056
0.0905425798189 4.91174160665e-05 0.000304555241045
0.0935312795262 5.00611619046e-05 0.000310380884807
0.0965232309934 5.10269353337e-05 0.000316342521422
0.0995185123946 5.20121820716e-05 0.000322424398656
0.102517205087 5.30196324271e-05 0.000328157329319
0.105518711683 5.40867860021e-05 0.000334648793974
